2021-09-08T13:54:41 JST CPU die temperature: 65.78 C
2021-09-08T13:54:56 JST CPU die temperature: 65.28 C
2021-09-08T13:55:11 JST CPU die temperature: 64.43 C
2021-09-08T13:55:27 JST CPU die temperature: 64.32 C
2021-09-08T13:55:42 JST CPU die temperature: 65.74 C
2021-09-08T13:55:57 JST CPU die temperature: 71.09 C
2021-09-08T13:56:12 JST CPU die temperature: 74.15 C
2021-09-08T13:56:27 JST CPU die temperature: 73.02 C
2021-09-08T13:56:42 JST CPU die temperature: 74.45 C
2021-09-08T13:56:57 JST CPU die temperature: 73.18 C
2021-09-08T13:57:12 JST CPU die temperature: 71.91 C
2021-09-08T13:57:27 JST CPU die temperature: 71.88 C
2021-09-08T13:57:42 JST CPU die temperature: 71.15 C
2021-09-08T13:57:57 JST CPU die temperature: 70.40 C
2021-09-08T13:58:12 JST CPU die temperature: 69.52 C
2021-09-08T13:58:27 JST CPU die temperature: 68.81 C
2021-09-08T13:58:42 JST CPU die temperature: 68.18 C
2021-09-08T13:58:57 JST CPU die temperature: 67.69 C
2021-09-08T13:59:12 JST CPU die temperature: 67.22 C
2021-09-08T13:59:27 JST CPU die temperature: 68.34 C
2021-09-08T13:59:42 JST CPU die temperature: 69.54 C
2021-09-08T13:59:57 JST CPU die temperature: 70.27 C
2021-09-08T14:00:12 JST CPU die temperature: 69.97 C
2021-09-08T14:00:27 JST CPU die temperature: 69.49 C
2021-09-08T14:00:42 JST CPU die temperature: 69.10 C
2021-09-08T14:00:57 JST CPU die temperature: 69.52 C
2021-09-08T14:01:12 JST CPU die temperature: 71.49 C
2021-09-08T14:01:27 JST CPU die temperature: 72.09 C
2021-09-08T14:01:42 JST CPU die temperature: 72.26 C
2021-09-08T14:01:57 JST CPU die temperature: 71.97 C
2021-09-08T14:02:12 JST CPU die temperature: 71.53 C
2021-09-08T14:02:27 JST CPU die temperature: 71.10 C
2021-09-08T14:02:42 JST CPU die temperature: 70.69 C
2021-09-08T14:02:57 JST CPU die temperature: 70.64 C
2021-09-08T14:03:12 JST CPU die temperature: 70.29 C
2021-09-08T14:03:27 JST CPU die temperature: 70.01 C
2021-09-08T14:03:42 JST CPU die temperature: 70.13 C
2021-09-08T14:03:57 JST CPU die temperature: 70.12 C
2021-09-08T14:04:13 JST CPU die temperature: 69.77 C
2021-09-08T14:04:28 JST CPU die temperature: 70.62 C
2021-09-08T14:04:43 JST CPU die temperature: 71.12 C
2021-09-08T14:04:58 JST CPU die temperature: 70.49 C
2021-09-08T14:05:13 JST CPU die temperature: 70.75 C
2021-09-08T14:05:28 JST CPU die temperature: 71.68 C
2021-09-08T14:09:00 JST CPU die temperature: 66.69 C
2021-09-08T14:09:15 JST CPU die temperature: 66.66 C
2021-09-08T14:09:30 JST CPU die temperature: 66.55 C
2021-09-08T14:09:45 JST CPU die temperature: 66.73 C
2021-09-08T14:10:00 JST CPU die temperature: 69.82 C
2021-09-08T14:10:15 JST CPU die temperature: 70.02 C
2021-09-08T14:10:30 JST CPU die temperature: 69.90 C
2021-09-08T14:10:45 JST CPU die temperature: 69.42 C
2021-09-08T14:11:00 JST CPU die temperature: 68.94 C
2021-09-08T14:11:15 JST CPU die temperature: 68.27 C
2021-09-08T14:11:30 JST CPU die temperature: 68.35 C
2021-09-08T14:11:45 JST CPU die temperature: 69.27 C
2021-09-08T14:12:00 JST CPU die temperature: 71.08 C
2021-09-08T14:12:15 JST CPU die temperature: 71.46 C
2021-09-08T14:12:30 JST CPU die temperature: 76.59 C
2021-09-08T14:12:45 JST CPU die temperature: 76.98 C
2021-09-08T14:13:00 JST CPU die temperature: 75.53 C
2021-09-08T14:13:15 JST CPU die temperature: 74.21 C
2021-09-08T14:13:30 JST CPU die temperature: 78.74 C
2021-09-08T14:13:45 JST CPU die temperature: 77.77 C
2021-09-08T14:14:00 JST CPU die temperature: 76.20 C
2021-09-08T14:14:15 JST CPU die temperature: 74.25 C
2021-09-08T14:14:30 JST CPU die temperature: 73.47 C
2021-09-08T14:14:45 JST CPU die temperature: 73.29 C
2021-09-08T14:15:00 JST CPU die temperature: 72.56 C
2021-09-08T14:15:15 JST CPU die temperature: 71.65 C
2021-09-08T14:15:30 JST CPU die temperature: 70.50 C
2021-09-08T14:15:45 JST CPU die temperature: 69.71 C
2021-09-08T14:16:00 JST CPU die temperature: 69.65 C
2021-09-08T14:16:15 JST CPU die temperature: 72.24 C
2021-09-08T14:16:30 JST CPU die temperature: 71.20 C
2021-09-08T14:16:45 JST CPU die temperature: 70.85 C
2021-09-08T14:17:00 JST CPU die temperature: 70.10 C
2021-09-08T14:17:15 JST CPU die temperature: 71.15 C
2021-09-08T14:17:30 JST CPU die temperature: 71.24 C
2021-09-08T14:19:19 JST CPU die temperature: 66.50 C
2021-09-08T14:19:34 JST CPU die temperature: 65.74 C
2021-09-08T14:19:49 JST CPU die temperature: 65.80 C
2021-09-08T14:20:04 JST CPU die temperature: 66.60 C
2021-09-08T14:20:19 JST CPU die temperature: 70.58 C
2021-09-08T14:20:34 JST CPU die temperature: 69.99 C
2021-09-08T14:20:52 JST CPU die temperature: 68.99 C
2021-09-08T14:21:07 JST CPU die temperature: 68.43 C
2021-09-08T14:21:22 JST CPU die temperature: 71.33 C
2021-09-08T14:21:37 JST CPU die temperature: 70.79 C
2021-09-08T14:21:52 JST CPU die temperature: 69.51 C
2021-09-08T14:22:07 JST CPU die temperature: 68.49 C
2021-09-08T14:22:22 JST CPU die temperature: 68.10 C
2021-09-08T14:22:37 JST CPU die temperature: 68.34 C
2021-09-08T14:22:52 JST CPU die temperature: 67.72 C
2021-09-08T14:23:07 JST CPU die temperature: 67.07 C
2021-09-08T14:23:22 JST CPU die temperature: 66.70 C
2021-09-08T14:23:37 JST CPU die temperature: 69.15 C
2021-09-08T14:23:52 JST CPU die temperature: 69.57 C
2021-09-08T14:24:07 JST CPU die temperature: 69.37 C
2021-09-08T14:24:22 JST CPU die temperature: 69.10 C
2021-09-08T14:24:37 JST CPU die temperature: 70.16 C
2021-09-08T14:24:52 JST CPU die temperature: 71.72 C
2021-09-08T14:25:07 JST CPU die temperature: 71.93 C
2021-09-08T14:25:22 JST CPU die temperature: 72.45 C
2021-09-08T14:25:37 JST CPU die temperature: 71.89 C
2021-09-08T14:25:52 JST CPU die temperature: 71.09 C
2021-09-08T14:26:07 JST CPU die temperature: 70.61 C
2021-09-08T14:26:22 JST CPU die temperature: 70.09 C
2021-09-08T14:26:37 JST CPU die temperature: 69.72 C
2021-09-08T14:26:52 JST CPU die temperature: 69.43 C
2021-09-08T14:27:07 JST CPU die temperature: 69.11 C
2021-09-08T14:27:22 JST CPU die temperature: 68.98 C
2021-09-08T14:27:37 JST CPU die temperature: 68.86 C
2021-09-08T14:27:52 JST CPU die temperature: 68.78 C
2021-09-08T14:28:07 JST CPU die temperature: 69.96 C
2021-09-08T14:28:22 JST CPU die temperature: 71.11 C
2021-09-08T14:28:37 JST CPU die temperature: 70.88 C
2021-09-08T14:28:52 JST CPU die temperature: 69.88 C
2021-09-08T14:29:07 JST CPU die temperature: 69.41 C
2021-09-08T14:29:23 JST CPU die temperature: 68.68 C
2021-09-08T14:29:38 JST CPU die temperature: 72.68 C
2021-09-08T14:29:53 JST CPU die temperature: 72.67 C
2021-09-08T14:30:08 JST CPU die temperature: 72.84 C
2021-09-08T14:30:23 JST CPU die temperature: 72.27 C
2021-09-08T14:30:38 JST CPU die temperature: 71.92 C
2021-09-08T14:30:53 JST CPU die temperature: 71.98 C
2021-09-08T14:31:08 JST CPU die temperature: 72.89 C
2021-09-08T14:31:23 JST CPU die temperature: 72.96 C
2021-09-08T14:31:38 JST CPU die temperature: 72.70 C
2021-09-08T14:31:53 JST CPU die temperature: 71.69 C
2021-09-08T14:32:08 JST CPU die temperature: 71.63 C
2021-09-08T14:32:23 JST CPU die temperature: 70.44 C
2021-09-08T14:32:38 JST CPU die temperature: 69.38 C
2021-09-08T14:32:53 JST CPU die temperature: 68.27 C
2021-09-08T14:33:08 JST CPU die temperature: 67.12 C
2021-09-08T14:33:23 JST CPU die temperature: 66.66 C
2021-09-08T14:33:38 JST CPU die temperature: 66.87 C
2021-09-08T14:33:53 JST CPU die temperature: 66.96 C
2021-09-08T14:34:08 JST CPU die temperature: 67.86 C
2021-09-08T14:34:23 JST CPU die temperature: 67.77 C
2021-09-08T14:34:38 JST CPU die temperature: 67.12 C
2021-09-08T14:34:53 JST CPU die temperature: 66.88 C
2021-09-08T14:35:08 JST CPU die temperature: 66.24 C
2021-09-08T14:35:23 JST CPU die temperature: 65.57 C
2021-09-08T14:35:38 JST CPU die temperature: 65.54 C
2021-09-08T14:35:53 JST CPU die temperature: 65.09 C
2021-09-08T14:36:08 JST CPU die temperature: 64.82 C
2021-09-08T14:36:23 JST CPU die temperature: 64.54 C
2021-09-08T14:36:38 JST CPU die temperature: 64.46 C
2021-09-08T14:36:53 JST CPU die temperature: 64.33 C
2021-09-08T14:37:08 JST CPU die temperature: 67.06 C
2021-09-08T14:37:23 JST CPU die temperature: 67.66 C
2021-09-08T14:37:38 JST CPU die temperature: 67.53 C
2021-09-08T14:37:53 JST CPU die temperature: 68.06 C
2021-09-08T14:38:08 JST CPU die temperature: 67.50 C
2021-09-08T14:38:23 JST CPU die temperature: 67.40 C
2021-09-08T14:38:39 JST CPU die temperature: 67.01 C
2021-09-08T14:38:54 JST CPU die temperature: 71.09 C
2021-09-08T14:39:09 JST CPU die temperature: 71.81 C
2021-09-08T14:39:24 JST CPU die temperature: 71.91 C
2021-09-08T14:39:39 JST CPU die temperature: 71.48 C
2021-09-08T14:39:54 JST CPU die temperature: 71.72 C
2021-09-08T14:40:09 JST CPU die temperature: 77.19 C
2021-09-08T14:40:24 JST CPU die temperature: 75.75 C
2021-09-08T14:40:39 JST CPU die temperature: 74.94 C
2021-09-08T14:40:54 JST CPU die temperature: 73.92 C
2021-09-08T14:41:09 JST CPU die temperature: 72.83 C
2021-09-08T14:41:24 JST CPU die temperature: 72.25 C
2021-09-08T14:41:39 JST CPU die temperature: 72.56 C
2021-09-08T14:41:54 JST CPU die temperature: 71.91 C
2021-09-08T14:42:09 JST CPU die temperature: 70.93 C
2021-09-08T14:42:24 JST CPU die temperature: 69.73 C
2021-09-08T14:42:39 JST CPU die temperature: 68.64 C
2021-09-08T14:42:54 JST CPU die temperature: 67.75 C
2021-09-08T14:43:09 JST CPU die temperature: 67.52 C
2021-09-08T14:43:24 JST CPU die temperature: 68.90 C
2021-09-08T14:43:39 JST CPU die temperature: 68.56 C
2021-09-08T14:43:54 JST CPU die temperature: 68.52 C
2021-09-08T14:44:09 JST CPU die temperature: 69.02 C
2021-09-08T14:44:24 JST CPU die temperature: 69.00 C
2021-09-08T14:44:39 JST CPU die temperature: 68.50 C
2021-09-08T14:44:54 JST CPU die temperature: 68.02 C
2021-09-08T14:45:09 JST CPU die temperature: 68.38 C
2021-09-08T14:45:24 JST CPU die temperature: 68.04 C
2021-09-08T14:45:39 JST CPU die temperature: 68.86 C
2021-09-08T14:45:54 JST CPU die temperature: 68.55 C
2021-09-08T14:46:09 JST CPU die temperature: 69.68 C
2021-09-08T14:46:24 JST CPU die temperature: 69.96 C
2021-09-08T14:46:39 JST CPU die temperature: 69.63 C
2021-09-08T14:46:54 JST CPU die temperature: 68.91 C
2021-09-08T14:47:09 JST CPU die temperature: 68.88 C
2021-09-08T14:47:24 JST CPU die temperature: 70.33 C
2021-09-08T14:47:40 JST CPU die temperature: 80.38 C
2021-09-08T14:47:55 JST CPU die temperature: 78.93 C
2021-09-08T14:48:10 JST CPU die temperature: 77.24 C
2021-09-08T14:48:25 JST CPU die temperature: 75.19 C
2021-09-08T14:48:40 JST CPU die temperature: 73.43 C
2021-09-08T14:48:55 JST CPU die temperature: 71.76 C
2021-09-08T14:49:10 JST CPU die temperature: 70.83 C
2021-09-08T14:49:25 JST CPU die temperature: 69.85 C
2021-09-08T14:49:40 JST CPU die temperature: 69.38 C
2021-09-08T14:49:55 JST CPU die temperature: 68.37 C
2021-09-08T14:50:10 JST CPU die temperature: 67.68 C
2021-09-08T14:50:25 JST CPU die temperature: 67.38 C
2021-09-08T14:50:40 JST CPU die temperature: 67.30 C
2021-09-08T14:50:55 JST CPU die temperature: 69.77 C
2021-09-08T14:51:10 JST CPU die temperature: 69.95 C
2021-09-08T14:51:25 JST CPU die temperature: 68.96 C
2021-09-08T14:51:40 JST CPU die temperature: 68.21 C
2021-09-08T14:51:55 JST CPU die temperature: 67.46 C
2021-09-08T14:52:10 JST CPU die temperature: 66.98 C
2021-09-08T14:52:25 JST CPU die temperature: 66.90 C
2021-09-08T14:52:40 JST CPU die temperature: 66.47 C
2021-09-08T14:52:55 JST CPU die temperature: 67.55 C
2021-09-08T14:53:10 JST CPU die temperature: 67.32 C
2021-09-08T14:53:25 JST CPU die temperature: 66.53 C
2021-09-08T14:53:40 JST CPU die temperature: 65.81 C
2021-09-08T14:53:55 JST CPU die temperature: 65.70 C
2021-09-08T14:54:10 JST CPU die temperature: 65.59 C
2021-09-08T14:54:25 JST CPU die temperature: 65.93 C
2021-09-08T14:54:40 JST CPU die temperature: 65.85 C
2021-09-08T14:54:55 JST CPU die temperature: 68.08 C
2021-09-08T14:55:10 JST CPU die temperature: 69.07 C
2021-09-08T14:55:25 JST CPU die temperature: 69.00 C
2021-09-08T14:55:40 JST CPU die temperature: 69.85 C
2021-09-08T14:55:55 JST CPU die temperature: 70.12 C
2021-09-08T14:56:10 JST CPU die temperature: 69.55 C
2021-09-08T14:56:25 JST CPU die temperature: 69.36 C
2021-09-08T14:56:40 JST CPU die temperature: 71.53 C
2021-09-08T14:56:56 JST CPU die temperature: 74.33 C
2021-09-08T14:57:11 JST CPU die temperature: 72.52 C
2021-09-08T14:57:26 JST CPU die temperature: 71.10 C
2021-09-08T14:57:41 JST CPU die temperature: 73.93 C
2021-09-08T14:57:56 JST CPU die temperature: 75.54 C
2021-09-08T14:58:11 JST CPU die temperature: 74.06 C
2021-09-08T14:58:26 JST CPU die temperature: 73.52 C
2021-09-08T14:58:41 JST CPU die temperature: 72.38 C
2021-09-08T14:58:56 JST CPU die temperature: 71.84 C
2021-09-08T14:59:11 JST CPU die temperature: 70.75 C
2021-09-08T14:59:26 JST CPU die temperature: 69.38 C
2021-09-08T14:59:41 JST CPU die temperature: 68.59 C
2021-09-08T14:59:56 JST CPU die temperature: 67.41 C
2021-09-08T15:00:11 JST CPU die temperature: 66.40 C
2021-09-08T15:00:26 JST CPU die temperature: 65.62 C
2021-09-08T15:00:41 JST CPU die temperature: 69.56 C
2021-09-08T15:00:56 JST CPU die temperature: 69.68 C
2021-09-08T15:01:11 JST CPU die temperature: 73.37 C
2021-09-08T15:01:26 JST CPU die temperature: 72.41 C
2021-09-08T15:01:41 JST CPU die temperature: 71.04 C
2021-09-08T15:01:56 JST CPU die temperature: 69.85 C
2021-09-08T15:02:11 JST CPU die temperature: 68.97 C
2021-09-08T15:02:26 JST CPU die temperature: 68.42 C
2021-09-08T15:02:41 JST CPU die temperature: 67.75 C
2021-09-08T15:02:56 JST CPU die temperature: 67.51 C
2021-09-08T15:03:11 JST CPU die temperature: 67.40 C
2021-09-08T15:03:26 JST CPU die temperature: 67.03 C
2021-09-08T15:03:41 JST CPU die temperature: 67.26 C
2021-09-08T15:03:56 JST CPU die temperature: 67.35 C
2021-09-08T15:04:11 JST CPU die temperature: 67.05 C
2021-09-08T15:04:26 JST CPU die temperature: 67.25 C
2021-09-08T15:04:41 JST CPU die temperature: 67.53 C
2021-09-08T15:04:56 JST CPU die temperature: 67.75 C
2021-09-08T15:05:11 JST CPU die temperature: 68.41 C
2021-09-08T15:05:26 JST CPU die temperature: 68.36 C
2021-09-08T15:05:41 JST CPU die temperature: 68.50 C
2021-09-08T15:05:57 JST CPU die temperature: 68.04 C
2021-09-08T15:06:12 JST CPU die temperature: 77.71 C
2021-09-08T15:06:27 JST CPU die temperature: 75.66 C
2021-09-08T15:06:42 JST CPU die temperature: 74.45 C
2021-09-08T15:06:57 JST CPU die temperature: 74.48 C
2021-09-08T15:07:12 JST CPU die temperature: 74.01 C
2021-09-08T15:07:27 JST CPU die temperature: 73.44 C
2021-09-08T15:07:42 JST CPU die temperature: 76.86 C
2021-09-08T15:07:57 JST CPU die temperature: 76.00 C
2021-09-08T15:08:12 JST CPU die temperature: 75.04 C
2021-09-08T15:08:27 JST CPU die temperature: 74.37 C
2021-09-08T15:08:42 JST CPU die temperature: 74.36 C
2021-09-08T15:08:57 JST CPU die temperature: 73.00 C
2021-09-08T15:09:12 JST CPU die temperature: 71.78 C
2021-09-08T15:09:27 JST CPU die temperature: 70.91 C
2021-09-08T15:09:42 JST CPU die temperature: 74.52 C
2021-09-08T15:09:57 JST CPU die temperature: 77.45 C
2021-09-08T15:10:12 JST CPU die temperature: 76.02 C
2021-09-08T15:10:27 JST CPU die temperature: 75.73 C
2021-09-08T15:10:42 JST CPU die temperature: 74.55 C
2021-09-08T15:10:57 JST CPU die temperature: 73.05 C
2021-09-08T15:11:12 JST CPU die temperature: 72.01 C
2021-09-08T15:11:27 JST CPU die temperature: 70.68 C
2021-09-08T15:11:42 JST CPU die temperature: 70.61 C
2021-09-08T15:11:57 JST CPU die temperature: 71.00 C
2021-09-08T15:12:12 JST CPU die temperature: 75.31 C
2021-09-08T15:12:27 JST CPU die temperature: 75.38 C
2021-09-08T15:12:42 JST CPU die temperature: 74.13 C
2021-09-08T15:12:57 JST CPU die temperature: 72.79 C
2021-09-08T15:13:12 JST CPU die temperature: 72.23 C
2021-09-08T15:13:27 JST CPU die temperature: 75.61 C
2021-09-08T15:13:42 JST CPU die temperature: 74.45 C
2021-09-08T15:13:57 JST CPU die temperature: 76.92 C
2021-09-08T15:14:12 JST CPU die temperature: 76.01 C
2021-09-08T15:14:27 JST CPU die temperature: 74.63 C
2021-09-08T15:14:42 JST CPU die temperature: 73.71 C
2021-09-08T15:14:57 JST CPU die temperature: 73.25 C
2021-09-08T15:15:13 JST CPU die temperature: 72.66 C
2021-09-08T15:15:28 JST CPU die temperature: 70.83 C
2021-09-08T15:15:43 JST CPU die temperature: 69.20 C
2021-09-08T15:15:58 JST CPU die temperature: 67.90 C
2021-09-08T15:16:13 JST CPU die temperature: 67.56 C
2021-09-08T15:16:28 JST CPU die temperature: 67.21 C
2021-09-08T15:16:43 JST CPU die temperature: 66.96 C
2021-09-08T15:16:58 JST CPU die temperature: 66.85 C
2021-09-08T15:17:13 JST CPU die temperature: 66.57 C
2021-09-08T15:17:28 JST CPU die temperature: 67.73 C
2021-09-08T15:17:43 JST CPU die temperature: 67.06 C
2021-09-08T15:17:58 JST CPU die temperature: 66.18 C
2021-09-08T15:18:13 JST CPU die temperature: 65.52 C
2021-09-08T15:18:28 JST CPU die temperature: 68.75 C
2021-09-08T15:18:43 JST CPU die temperature: 75.45 C
2021-09-08T15:18:58 JST CPU die temperature: 73.86 C
2021-09-08T15:19:13 JST CPU die temperature: 72.37 C
2021-09-08T15:19:28 JST CPU die temperature: 72.10 C
2021-09-08T15:19:43 JST CPU die temperature: 71.77 C
2021-09-08T15:19:58 JST CPU die temperature: 73.26 C
