0.41612,35.608,139.56
0,35.608,139.56
0.56206,35.609,139.56
0.60777,35.609,139.56
0.59656,35.609,139.56
0.6263,35.609,139.56
0.59051,35.609,139.56
0.50586,35.608,139.56
0.32996,35.608,139.56
