2023-09-07T11:42:57 JST, temp=46.2'C
2023-09-07T11:43:00 JST, temp=46.2'C
2023-09-07T11:43:03 JST, temp=46.2'C
2023-09-07T11:58:23 JST, 46.2°C
2023-09-07T11:58:26 JST, 46.2°C
2023-09-07T11:58:29 JST, 46.2°C
2023-09-07T11:58:32 JST, 46.2°C
2023-09-07T12:01:14 JST, 1112342. Dda
2023-09-07T12:01:17 JST, 1112342. Dda
2023-09-07T12:14:57 JST, 9999999
2023-09-07T12:14:59 JST, 9999999
2023-09-07T12:15:01 JST, 9999999
2023-09-07T13:27:00 JST, temp=44.0'C
2023-09-07T13:27:02 JST, temp=44.0'C
2023-09-07T13:27:04 JST, temp=44.0'C
2023-09-07T14:35:33 JST, 　　　　●●●●■■■■●●●○□□□□○○○○
2023-09-07T14:35:33 JST, 　　　　●●●●■■■■●●●●□□□□○○○○
2023-09-07T14:35:33 JST, 　　　　●●●●■■■■●●●●■□□□○○○○
2023-09-07T14:35:36 JST, 　　　　●●○○□□□□○○○○□□□□○○○○
2023-09-07T14:35:36 JST, 　　　　●●●○□□□□○○○○□□□□○○○○
2023-09-07T14:35:36 JST, 　　　　●●●●□□□□○○○○□□□□○○○○
2023-09-07T14:35:36 JST, 　　　　●●●●■□□□○○○○□□□□○○○○
2023-09-07T14:35:36 JST, 　　　　●●●●■■□□○○○○□□□□○○○○
2023-09-07T14:35:36 JST, 　　　　●●●●■■■□○○○○□□□□○○○○
2023-09-07T14:35:36 JST, 　　　　●●●●■■■■○○○○□□□□○○○○
2023-09-07T14:35:36 JST, 　　　　●●●●■■■■●○○○□□□□○○○○
2023-09-07T14:35:36 JST, 　　　　●●●●■■■■●●○○□□□□○○○○
2023-09-07T14:35:36 JST, 　　　　●●●●■■■■●●●○□□□□○○○○
2023-09-07T14:35:36 JST, 　　　　●●●●■■■■●●●●□□□□○○○○
2023-09-07T14:35:36 JST, 　　　　●●●●■■■■●●●●■□□□○○○○
2023-09-07T14:35:36 JST, 　　　　●●●●■■■■●●●●■■□□○○○○
2023-09-07T14:40:33 JST, 　　　　●●●●■■■■●●●●■□□□○○○○
2023-09-07T14:40:37 JST, 　　　　●●●●■■■■●●●●■■■□○○○○
2023-09-07T14:40:40 JST, 　　　　●●●●■■■■●●●●■■■□○○○○
2023-09-07T14:40:43 JST, 　　　　●●●●■■■■●●●●■■■□○○○○
2023-09-07T14:42:33 JST, 　　　　●●●●■■■■●●●●■□□□○○○○
2023-09-07T14:44:42 JST, 　　　　●●●●■■■■●●●●■□□□○○○○, 46.2°C
2023-09-07T14:44:45 JST, 　　　　●●●●■■■■●●●●■■■□○○○○, 47.2°C
2023-09-07T14:44:49 JST, 　　　　●●●●■■■■●●●●■■■□○○○○, 47.2°C
2023-09-07T15:06:04 JST, 　　　　●●●●■■■■●○○○□□□□○○○○, 44.0°C
2023-09-07T15:06:07 JST, 　　　　●●●●■■■■●●●○□□□□○○○○, 45.1°C
2023-09-07T15:06:11 JST, 　　　　●●●●■■■■●●●○□□□□○○○○, 45.1°C
2023-09-07T15:06:14 JST, 　　　　●●●●■■■■●●●○□□□□○○○○, 45.1°C
2023-09-07T15:06:17 JST, 　　　　●●●●■■■■●●●○□□□□○○○○, 45.1°C
2023-09-07T15:06:20 JST, 　　　　●●●●■■■■●●●●■□□□○○○○, 46.2°C
2023-09-07T15:06:24 JST, 　　　　●●●●■■■■●●●○□□□□○○○○, 45.1°C
2023-09-07T15:06:27 JST, 　　　　●●●●■■■■●●●●■□□□○○○○, 46.2°C
2023-09-07T15:06:30 JST, 　　　　●●●●■■■■●●●○□□□□○○○○, 45.1°C
2023-09-07T15:06:33 JST, 　　　　●●●●■■■■●●●●■□□□○○○○, 46.2°C
2023-09-07T15:06:37 JST, 　　　　●●●●■■■■●●●●□□□□○○○○, 45.6°C
2023-09-07T15:06:40 JST, 　　　　●●●●■■■■●●●●■□□□○○○○, 46.2°C
2023-09-07T15:06:43 JST, 　　　　●●●●■■■■●●●○□□□□○○○○, 45.1°C
2023-09-07T15:06:47 JST, 　　　　●●●●■■■■●●●●■■□□○○○○, 46.7°C
2023-09-07T15:06:50 JST, 　　　　●●●●■■■■●●●○□□□□○○○○, 45.1°C
2023-09-07T15:06:53 JST, 　　　　●●●●■■■■●●●●■■□□○○○○, 46.7°C
2023-09-07T15:06:57 JST, 　　　　●●●●■■■■●●●●■□□□○○○○, 46.2°C
2023-09-07T15:07:00 JST, 　　　　●●●●■■■■●●●●□□□□○○○○, 45.6°C
2023-09-07T15:07:03 JST, 　　　　●●●●■■■■●●●●□□□□○○○○, 45.6°C
2023-09-07T15:07:06 JST, 　　　　●●●●■■■■●●●●■□□□○○○○, 46.2°C
2023-09-07T15:07:10 JST, 　　　　●●●●■■■■●●●●■□□□○○○○, 46.2°C
2023-09-07T15:07:13 JST, 　　　　●●●●■■■■●●●●■□□□○○○○, 46.2°C
2023-09-07T15:07:16 JST, 　　　　●●●●■■■■●●●●■□□□○○○○, 46.2°C
2023-09-07T15:07:20 JST, 　　　　●●●●■■■■●●●●■□□□○○○○, 46.2°C
2023-09-07T15:27:34 JST, 　　　　●●●●■■■■●●●●■■■■○○○○, 47.8°C
2023-09-07T15:27:37 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:27:40 JST, 　　　　●●●●■■■■●●●●■■■■○○○○, 47.8°C
2023-09-07T15:48:31 JST, 　　　　●●●●■■■■●●●●■■■□○○○○, 47.2°C
2023-09-07T15:48:34 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:48:37 JST, 　　　　●●●●■■■■●●●●■■■■○○○○, 47.8°C
2023-09-07T15:48:41 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:48:44 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:48:48 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 48.9°C
2023-09-07T15:48:51 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:53:46 JST, 　　　　●●●●■■■■●●●●■□□□○○○○, 46.2°C
2023-09-07T15:53:49 JST, 　　　　●●●●■■■■●●●●■■■□○○○○, 47.2°C
2023-09-07T15:53:52 JST, 　　　　●●●●■■■■●●●●■■■□○○○○, 47.2°C
2023-09-07T15:53:56 JST, 　　　　●●●●■■■■●●●●■■■□○○○○, 47.2°C
2023-09-07T15:53:59 JST, 　　　　●●●●■■■■●●●●■■■□○○○○, 47.2°C
2023-09-07T15:54:03 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:54:06 JST, 　　　　●●●●■■■■●●●●■■■□○○○○, 47.2°C
2023-09-07T15:54:10 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:54:13 JST, 　　　　●●●●■■■■●●●●■■■□○○○○, 47.2°C
2023-09-07T15:54:16 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:54:20 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:54:23 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:54:27 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:54:30 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:54:34 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:54:37 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:54:40 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:54:44 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:54:47 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:54:51 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 48.9°C
2023-09-07T15:54:54 JST, 　　　　●●●●■■■■●●●●■■■■○○○○, 47.8°C
2023-09-07T15:54:58 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 48.9°C
2023-09-07T15:55:01 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:55:05 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:55:08 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:55:11 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:55:15 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:55:18 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-07T15:55:22 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:55:25 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-07T15:55:29 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:55:32 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:55:36 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:55:39 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 48.9°C
2023-09-07T15:55:42 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:55:46 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-07T15:55:49 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:55:53 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:55:56 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:56:00 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:56:03 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:56:06 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-07T15:56:10 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:56:13 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 48.9°C
2023-09-07T15:56:17 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:56:20 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-07T15:56:24 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:56:27 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 48.9°C
2023-09-07T15:56:31 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:56:34 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-07T15:56:37 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:56:41 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:56:44 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-07T15:56:48 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:56:51 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:56:55 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:56:58 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-07T15:57:02 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:57:05 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:57:09 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:57:12 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 48.9°C
2023-09-07T15:57:16 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:57:19 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:57:22 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-07T15:57:26 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:57:29 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-07T15:57:33 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:57:36 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-07T15:57:40 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 48.9°C
2023-09-07T15:57:43 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-07T15:57:47 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:57:50 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-07T15:57:54 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-07T15:57:57 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-07T15:58:01 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:58:04 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-07T15:58:07 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 48.9°C
2023-09-07T15:58:11 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-07T15:58:14 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:58:18 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-07T15:58:21 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 48.9°C
2023-09-07T15:58:25 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-07T15:58:28 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:58:32 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:58:35 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 48.9°C
2023-09-07T15:58:39 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 48.9°C
2023-09-07T15:58:42 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-07T15:58:45 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:58:49 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-07T15:58:52 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:58:56 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-07T15:58:59 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:59:03 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-07T15:59:06 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:59:10 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 48.9°C
2023-09-07T15:59:13 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:59:17 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-07T15:59:20 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:59:23 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-07T15:59:27 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-07T15:59:30 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-07T15:59:34 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:59:37 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:59:41 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:59:44 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:59:48 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-07T15:59:51 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T15:59:55 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-07T15:59:58 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T16:00:01 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 48.9°C
2023-09-07T16:00:05 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 48.9°C
2023-09-07T16:00:08 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-07T16:00:12 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T16:00:15 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-07T16:00:19 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T16:00:22 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-07T16:00:26 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.3°C
2023-09-07T16:00:29 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 48.9°C
2023-09-07T16:00:32 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 48.9°C
2023-09-07T16:00:36 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-07T16:00:39 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 48.9°C
2023-09-08T10:58:21 JST, 　　　　●●●●■■■■●●●●■■□□○○○○, 46.7°C
2023-09-08T10:58:24 JST, 　　　　●●●●■■■■●●●●■■■□○○○○, 47.2°C
2023-09-08T10:58:27 JST, 　　　　●●●●■■■■●●●●■■■□○○○○, 47.2°C
2023-09-08T11:50:52 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.9°C
2023-09-08T11:50:55 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-08T11:50:59 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-08T11:51:02 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-08T12:07:43 JST, 　　　　●●●●■■■■●●●●■■■■○○○○, 48.3°C
2023-09-08T12:07:46 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.9°C
2023-09-08T12:07:50 JST, 　　　　●●●●■■■■●●●●■■■■○○○○, 48.3°C
2023-09-08T12:07:53 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-08T12:07:57 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-08T12:08:00 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-08T12:08:03 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.9°C
2023-09-08T12:08:07 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-08T12:08:10 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-08T12:08:14 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-08T12:08:17 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.9°C
2023-09-08T12:08:21 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-08T12:08:24 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-08T12:08:28 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-08T12:08:31 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-08T12:08:35 JST, 　　　　●●●●■■■■●●●●■■■■●●●●, 50.5°C
2023-09-08T12:08:38 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-08T12:08:42 JST, 　　　　●●●●■■■■●●●●■■■■●●●○, 49.9°C
2023-09-08T12:08:45 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-08T12:08:48 JST, 　　　　●●●●■■■■●●●●■■■■●●●○, 49.9°C
2023-09-08T12:08:52 JST, 　　　　●●●●■■■■●●●●■■■■●●●○, 49.9°C
2023-09-08T12:08:55 JST, 　　　　●●●●■■■■●●●●■■■■●●●○, 49.9°C
2023-09-08T12:08:59 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-08T12:09:02 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-08T12:09:06 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-08T12:09:09 JST, 　　　　●●●●■■■■●●●●■■■■●●●●, 50.5°C
2023-09-08T12:09:13 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-08T12:11:18 JST, 　　　　●●●●■■■■●●●●■■■■○○○○, 48.3°C
2023-09-08T12:11:22 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-08T12:11:25 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.9°C
2023-09-08T12:11:29 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-08T12:11:32 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-08T12:11:36 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-08T12:11:39 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-08T12:11:43 JST, 　　　　●●●●■■■■●●●●■■■■●●●○, 49.9°C
2023-09-08T12:11:46 JST, 　　　　●●●●■■■■●●●●■■■■●○○○, 48.9°C
2023-09-08T12:11:50 JST, 　　　　●●●●■■■■●●●●■■■■●●●○, 49.9°C
2023-09-08T12:11:53 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-08T12:11:57 JST, 　　　　●●●●■■■■●●●●■■■■●●●○, 49.9°C
2023-09-08T12:12:00 JST, 　　　　●●●●■■■■●●●●■■■■●●○○, 49.4°C
2023-09-08T12:12:04 JST, 　　　　●●●●■■■■●●●●■■■■●●●●, 50.5°C
2023-09-08T12:12:07 JST, 　　　　●●●●■■■■●●●●■■■■●●●○, 49.9°C
2023-09-08T12:12:11 JST, 　　　　●●●●■■■■●●●●■■■■●●●○, 49.9°C
