2023-09-06T15:19:10 JST, temp=45.1'C
2023-09-06T15:19:13 JST, temp=45.1'C
2023-09-06T15:19:17 JST, temp=45.1'C
2023-09-06T15:19:20 JST, temp=45.1'C
2023-09-06T15:19:23 JST, temp=45.1'C
2023-09-06T15:19:26 JST, temp=45.1'C
2023-09-06T15:19:29 JST, temp=45.1'C
2023-09-06T15:19:32 JST, temp=45.1'C
2023-09-06T15:19:35 JST, temp=45.1'C
2023-09-06T15:19:38 JST, temp=45.1'C
2023-09-06T15:19:41 JST, temp=45.1'C
2023-09-06T15:19:44 JST, temp=45.1'C
2023-09-06T15:19:47 JST, temp=45.1'C
2023-09-06T15:19:50 JST, temp=45.1'C
2023-09-06T15:19:53 JST, temp=45.1'C
2023-09-06T15:19:56 JST, temp=45.1'C
2023-09-06T15:19:59 JST, temp=45.1'C
2023-09-06T15:20:02 JST, temp=45.1'C
2023-09-06T15:20:05 JST, temp=45.1'C
2023-09-06T15:20:08 JST, temp=45.1'C
2023-09-06T15:20:11 JST, temp=45.1'C
2023-09-06T15:20:14 JST, temp=45.1'C
2023-09-06T15:20:17 JST, temp=45.1'C
2023-09-06T15:20:20 JST, temp=45.1'C
2023-09-06T15:20:23 JST, temp=45.1'C
2023-09-06T15:20:26 JST, temp=45.1'C
2023-09-06T15:20:29 JST, temp=45.6'C
2023-09-06T15:20:32 JST, temp=45.1'C
2023-09-06T15:20:35 JST, temp=45.1'C
2023-09-06T15:20:38 JST, temp=45.1'C
2023-09-06T15:20:41 JST, temp=45.1'C
2023-09-06T15:20:44 JST, temp=45.1'C
2023-09-06T15:20:47 JST, temp=45.1'C
2023-09-06T15:20:50 JST, temp=45.1'C
2023-09-06T15:20:53 JST, temp=45.1'C
2023-09-06T15:20:56 JST, temp=45.1'C
2023-09-06T15:20:59 JST, temp=45.1'C
2023-09-06T15:21:02 JST, temp=45.1'C
2023-09-06T15:21:05 JST, temp=45.1'C
2023-09-06T15:21:08 JST, temp=45.1'C
2023-09-06T15:21:11 JST, temp=45.1'C
2023-09-06T15:21:14 JST, temp=45.1'C
2023-09-06T15:21:17 JST, temp=44.5'C
2023-09-06T15:21:20 JST, temp=45.1'C
2023-09-06T15:21:24 JST, temp=44.0'C
2023-09-06T15:21:27 JST, temp=45.1'C
2023-09-06T15:21:30 JST, temp=45.1'C
2023-09-06T15:21:33 JST, temp=45.1'C
2023-09-06T15:21:36 JST, temp=45.1'C
2023-09-06T15:21:39 JST, temp=45.1'C
2023-09-06T15:21:42 JST, temp=45.6'C
2023-09-06T15:21:45 JST, temp=45.1'C
2023-09-06T15:21:48 JST, temp=45.1'C
2023-09-06T15:21:51 JST, temp=45.1'C
2023-09-06T15:21:54 JST, temp=45.1'C
2023-09-06T15:21:57 JST, temp=45.1'C
2023-09-06T15:22:00 JST, temp=45.1'C
2023-09-06T15:22:03 JST, temp=45.1'C
2023-09-06T15:22:06 JST, temp=45.1'C
2023-09-06T15:22:09 JST, temp=44.5'C
2023-09-06T15:22:12 JST, temp=45.1'C
2023-09-06T15:22:15 JST, temp=45.1'C
2023-09-06T15:22:18 JST, temp=45.1'C
2023-09-06T15:22:21 JST, temp=45.1'C
2023-09-07T11:33:59 JST, temp=46.2'C
2023-09-07T11:34:02 JST, temp=46.2'C
2023-09-07T11:34:05 JST, temp=46.2'C
2023-09-07T11:34:08 JST, temp=46.2'C
2023-09-07T11:34:11 JST, temp=46.2'C
2023-09-07T11:34:14 JST, temp=46.7'C
2023-09-07T11:34:17 JST, temp=46.2'C
2023-09-07T11:34:20 JST, temp=46.2'C
2023-09-07T11:34:23 JST, temp=46.7'C
2023-09-07T11:38:14 JST, temp=46.2'C
2023-09-07T11:38:17 JST, temp=46.2'C
2023-09-07T11:41:07 JST, temp=46.2'C
2023-09-07T11:41:10 JST, temp=46.2'C
2023-09-07T11:41:24 JST, temp=46.2'C
2023-09-07T11:41:27 JST, temp=46.2'C
2023-09-07T11:55:52 JST, 47.2°C
2023-09-07T11:55:55 JST, 47.8°C
2023-09-07T11:55:58 JST, 47.2°C
2023-09-07T12:04:31 JST, 9999999
2023-09-07T12:04:32 JST, 9999999
2023-09-07T12:04:33 JST, 9999999
2023-09-07T12:04:34 JST, 9999999
2023-09-07T12:04:35 JST, 9999999
2023-09-07T12:04:36 JST, 9999999
2023-09-07T12:09:03 JST, 9999999
2023-09-07T12:09:05 JST, 9999999
2023-09-07T12:09:06 JST, 9999999
2023-09-07T12:09:07 JST, 9999999
2023-09-07T13:24:51 JST, temp=42.9'C
2023-09-07T13:24:53 JST, temp=42.9'C
2023-09-07T13:24:55 JST, temp=42.9'C
2023-09-07T13:24:57 JST, temp=42.9'C
2023-09-07T14:06:58 JST, 　　　　●○○○□□□□○○○○□□□□○○○○
2023-09-07T14:06:58 JST, 　　　　●●○○□□□□○○○○□□□□○○○○
2023-09-07T14:07:01 JST, 　　　　●○○○□□□□○○○○□□□□○○○○
2023-09-07T14:07:01 JST, 　　　　●●○○□□□□○○○○□□□□○○○○
2023-09-07T14:20:51 JST, 　　　　●○○○□□□□○○○○□□□□○○○○
2023-09-07T14:20:51 JST, 　　　　●●○○□□□□○○○○□□□□○○○○
2023-09-07T14:20:51 JST, 　　　　●●●○□□□□○○○○□□□□○○○○
2023-09-07T14:20:51 JST, 　　　　●●●●□□□□○○○○□□□□○○○○
2023-09-07T14:20:51 JST, 　　　　●●●●■□□□○○○○□□□□○○○○
2023-09-07T14:20:51 JST, 　　　　●●●●■■□□○○○○□□□□○○○○
2023-09-07T14:20:51 JST, 　　　　●●●●■■■□○○○○□□□□○○○○
2023-09-07T14:20:51 JST, 　　　　●●●●■■■■○○○○□□□□○○○○
2023-09-07T14:20:51 JST, 　　　　●●●●■■■■●○○○□□□□○○○○
2023-09-07T14:20:54 JST, 　　　　●○○○□□□□○○○○□□□□○○○○
2023-09-07T14:20:54 JST, 　　　　●●○○□□□□○○○○□□□□○○○○
2023-09-07T14:20:54 JST, 　　　　●●●○□□□□○○○○□□□□○○○○
2023-09-07T14:20:54 JST, 　　　　●●●●□□□□○○○○□□□□○○○○
2023-09-07T14:20:54 JST, 　　　　●●●●■□□□○○○○□□□□○○○○
2023-09-07T14:20:54 JST, 　　　　●●●●■■□□○○○○□□□□○○○○
2023-09-07T14:20:54 JST, 　　　　●●●●■■■□○○○○□□□□○○○○
2023-09-07T14:20:54 JST, 　　　　●●●●■■■■○○○○□□□□○○○○
2023-09-07T14:20:54 JST, 　　　　●●●●■■■■●○○○□□□□○○○○
2023-09-07T14:28:07 JST, 　　　　●○○○□□□□○○○○□□□□○○○○
2023-09-07T14:28:07 JST, 　　　　●●○○□□□□○○○○□□□□○○○○
2023-09-07T14:28:07 JST, 　　　　●●●○□□□□○○○○□□□□○○○○
2023-09-07T14:28:07 JST, 　　　　●●●●□□□□○○○○□□□□○○○○
2023-09-07T14:28:07 JST, 　　　　●●●●■□□□○○○○□□□□○○○○
2023-09-07T14:28:07 JST, 　　　　●●●●■■□□○○○○□□□□○○○○
2023-09-07T14:28:07 JST, 　　　　●●●●■■■□○○○○□□□□○○○○
2023-09-07T14:28:07 JST, 　　　　●●●●■■■■○○○○□□□□○○○○
2023-09-07T14:28:07 JST, 　　　　●●●●■■■■●○○○□□□□○○○○
2023-09-07T14:28:07 JST, 　　　　●●●●■■■■●●○○□□□□○○○○
2023-09-07T14:28:07 JST, 　　　　●●●●■■■■●●●○□□□□○○○○
2023-09-07T14:28:07 JST, 　　　　●●●●■■■■●●●●□□□□○○○○
2023-09-07T14:28:10 JST, 　　　　●○○○□□□□○○○○□□□□○○○○
2023-09-07T14:28:10 JST, 　　　　●●○○□□□□○○○○□□□□○○○○
2023-09-07T14:28:10 JST, 　　　　●●●○□□□□○○○○□□□□○○○○
2023-09-07T14:28:10 JST, 　　　　●●●●□□□□○○○○□□□□○○○○
2023-09-07T14:28:10 JST, 　　　　●●●●■□□□○○○○□□□□○○○○
2023-09-07T14:28:10 JST, 　　　　●●●●■■□□○○○○□□□□○○○○
2023-09-07T14:28:10 JST, 　　　　●●●●■■■□○○○○□□□□○○○○
2023-09-07T14:28:10 JST, 　　　　●●●●■■■■○○○○□□□□○○○○
2023-09-07T14:28:10 JST, 　　　　●●●●■■■■●○○○□□□□○○○○
2023-09-07T14:28:10 JST, 　　　　●●●●■■■■●●○○□□□□○○○○
2023-09-07T14:28:10 JST, 　　　　●●●●■■■■●●●○□□□□○○○○
2023-09-07T14:28:10 JST, 　　　　●●●●■■■■●●●●□□□□○○○○
2023-09-07T14:28:10 JST, 　　　　●●●●■■■■●●●●■□□□○○○○
2023-09-07T14:28:10 JST, 　　　　●●●●■■■■●●●●■■□□○○○○
