2023-09-06T12:12:11 JST, temp=46.2'C
2023-09-06T12:12:21 JST, temp=46.2'C
2023-09-06T12:14:01 JST, temp=46.2'C
2023-09-06T12:14:05 JST, temp=46.2'C
2023-09-06T12:14:08 JST, temp=46.2'C
2023-09-06T12:14:11 JST, temp=46.2'C
2023-09-06T12:14:14 JST, temp=46.2'C
2023-09-06T12:14:17 JST, temp=46.7'C
2023-09-06T12:14:20 JST, temp=46.2'C
2023-09-06T12:14:23 JST, temp=46.2'C
2023-09-06T12:14:26 JST, temp=46.7'C
2023-09-06T12:14:29 JST, temp=46.2'C
2023-09-06T12:14:32 JST, temp=46.2'C
2023-09-06T12:14:35 JST, temp=46.2'C
2023-09-06T12:14:38 JST, temp=46.2'C
2023-09-06T12:14:41 JST, temp=46.2'C
2023-09-06T12:14:44 JST, temp=46.2'C
2023-09-06T12:14:47 JST, temp=46.2'C
2023-09-06T12:14:50 JST, temp=46.2'C
2023-09-06T12:14:53 JST, temp=46.7'C
2023-09-06T12:14:56 JST, temp=47.2'C
2023-09-06T12:14:59 JST, temp=46.2'C
2023-09-06T12:21:19 JST, temp=46.2'C
2023-09-06T12:21:22 JST, temp=45.6'C
2023-09-06T12:21:25 JST, temp=45.6'C
2023-09-06T12:21:28 JST, temp=46.2'C
2023-09-06T12:21:31 JST, temp=46.2'C
2023-09-06T12:21:34 JST, temp=46.2'C
2023-09-06T13:13:42 JST, temp=45.6'C
2023-09-06T13:13:45 JST, temp=44.0'C
2023-09-06T13:13:48 JST, temp=43.5'C
2023-09-06T13:13:51 JST, temp=43.5'C
