2021-09-09T11:17:53 JST CPU die temperature: 51.25 C
2021-09-09T11:18:08 JST CPU die temperature: 50.68 C
2021-09-09T11:18:23 JST CPU die temperature: 50.43 C
2021-09-09T11:18:38 JST CPU die temperature: 49.49 C
2021-09-09T11:18:53 JST CPU die temperature: 49.17 C
2021-09-09T11:19:08 JST CPU die temperature: 55.32 C
2021-09-09T11:19:23 JST CPU die temperature: 54.96 C
2021-09-09T11:19:38 JST CPU die temperature: 61.52 C
2021-09-09T11:19:53 JST CPU die temperature: 58.86 C
2021-09-09T11:20:08 JST CPU die temperature: 56.96 C
2021-09-09T11:20:23 JST CPU die temperature: 55.33 C
2021-09-09T11:20:38 JST CPU die temperature: 53.98 C
2021-09-09T11:20:53 JST CPU die temperature: 55.42 C
2021-09-09T11:21:08 JST CPU die temperature: 54.15 C
2021-09-09T11:21:23 JST CPU die temperature: 53.29 C
2021-09-09T11:21:38 JST CPU die temperature: 53.28 C
2021-09-09T11:21:53 JST CPU die temperature: 58.59 C
2021-09-09T11:22:08 JST CPU die temperature: 62.28 C
2021-09-09T11:22:23 JST CPU die temperature: 64.67 C
2021-09-09T11:22:39 JST CPU die temperature: 64.02 C
2021-09-09T11:22:54 JST CPU die temperature: 70.54 C
2021-09-09T11:23:09 JST CPU die temperature: 67.84 C
2021-09-09T11:23:24 JST CPU die temperature: 64.43 C
2021-09-09T11:23:39 JST CPU die temperature: 65.42 C
2021-09-09T11:23:54 JST CPU die temperature: 86.18 C
2021-09-09T11:24:09 JST CPU die temperature: 94.00 C (fan)
2021-09-09T11:24:24 JST CPU die temperature: 92.61 C
2021-09-09T11:24:39 JST CPU die temperature: 90.05 C
2021-09-09T11:24:54 JST CPU die temperature: 83.08 C
2021-09-09T11:25:09 JST CPU die temperature: 78.21 C
2021-09-09T11:25:24 JST CPU die temperature: 79.32 C
2021-09-09T11:25:39 JST CPU die temperature: 73.35 C
2021-09-09T11:25:54 JST CPU die temperature: 68.87 C
2021-09-09T11:26:09 JST CPU die temperature: 65.71 C
2021-09-09T11:26:24 JST CPU die temperature: 65.51 C
2021-09-09T11:26:39 JST CPU die temperature: 63.71 C
2021-09-09T11:26:54 JST CPU die temperature: 71.86 C
2021-09-09T11:27:09 JST CPU die temperature: 70.97 C
2021-09-09T11:27:24 JST CPU die temperature: 69.94 C
2021-09-09T11:27:39 JST CPU die temperature: 66.76 C
2021-09-09T11:27:54 JST CPU die temperature: 67.69 C
2021-09-09T11:28:09 JST CPU die temperature: 65.83 C
2021-09-09T11:28:24 JST CPU die temperature: 65.11 C
2021-09-09T11:28:39 JST CPU die temperature: 72.84 C
2021-09-09T11:28:54 JST CPU die temperature: 72.36 C
2021-09-09T11:29:10 JST CPU die temperature: 70.29 C
2021-09-09T11:29:25 JST CPU die temperature: 82.47 C
2021-09-09T11:29:40 JST CPU die temperature: 81.92 C
2021-09-09T11:29:55 JST CPU die temperature: 76.12 C
2021-09-09T11:30:10 JST CPU die temperature: 76.02 C
2021-09-09T11:30:25 JST CPU die temperature: 75.05 C
2021-09-09T11:30:40 JST CPU die temperature: 72.02 C
2021-09-09T11:30:55 JST CPU die temperature: 68.07 C
2021-09-09T11:31:10 JST CPU die temperature: 65.50 C
2021-09-09T11:31:25 JST CPU die temperature: 63.86 C
2021-09-09T11:31:40 JST CPU die temperature: 62.26 C
2021-09-09T11:31:55 JST CPU die temperature: 61.33 C
2021-09-09T11:32:10 JST CPU die temperature: 60.30 C
2021-09-09T11:32:25 JST CPU die temperature: 59.57 C
2021-09-09T11:32:40 JST CPU die temperature: 58.50 C
2021-09-09T11:32:55 JST CPU die temperature: 57.36 C
2021-09-09T11:33:10 JST CPU die temperature: 57.83 C
2021-09-09T11:33:25 JST CPU die temperature: 56.78 C
2021-09-09T11:33:40 JST CPU die temperature: 57.00 C
2021-09-09T11:33:55 JST CPU die temperature: 57.10 C
2021-09-09T11:34:10 JST CPU die temperature: 68.00 C
2021-09-09T11:34:25 JST CPU die temperature: 67.71 C
2021-09-09T11:34:40 JST CPU die temperature: 70.19 C
2021-09-09T11:34:55 JST CPU die temperature: 68.47 C
2021-09-09T11:35:10 JST CPU die temperature: 66.64 C
2021-09-09T11:35:25 JST CPU die temperature: 75.73 C
2021-09-09T11:35:40 JST CPU die temperature: 71.54 C
2021-09-09T11:35:55 JST CPU die temperature: 70.70 C
2021-09-09T11:36:11 JST CPU die temperature: 67.78 C
2021-09-09T11:36:26 JST CPU die temperature: 66.62 C
2021-09-09T11:36:41 JST CPU die temperature: 72.89 C
2021-09-09T11:36:56 JST CPU die temperature: 85.06 C
2021-09-09T11:37:11 JST CPU die temperature: 79.27 C
2021-09-09T11:37:26 JST CPU die temperature: 74.67 C
2021-09-09T11:37:41 JST CPU die temperature: 74.12 C
2021-09-09T11:37:56 JST CPU die temperature: 70.85 C
2021-09-09T11:38:11 JST CPU die temperature: 68.40 C
2021-09-09T11:38:26 JST CPU die temperature: 66.38 C
2021-09-09T11:38:41 JST CPU die temperature: 64.55 C
2021-09-09T11:38:56 JST CPU die temperature: 63.52 C
2021-09-09T11:39:11 JST CPU die temperature: 69.52 C
2021-09-09T11:39:26 JST CPU die temperature: 68.30 C
2021-09-09T11:39:41 JST CPU die temperature: 67.55 C
2021-09-09T11:39:56 JST CPU die temperature: 64.45 C
2021-09-09T11:40:11 JST CPU die temperature: 61.58 C
