2024-09-04T15:51:59 JST, temp=48.3'C
2024-09-04T15:52:02 JST, temp=48.9'C
2024-09-04T15:52:05 JST, temp=48.3'C
2024-09-04T15:52:08 JST, temp=48.9'C
2024-09-04T15:52:11 JST, temp=48.3'C
2024-09-04T15:52:14 JST, temp=47.8'C
2024-09-04T15:52:17 JST, temp=47.8'C
2024-09-04T16:07:20 JST, temp=49.4'C
2024-09-04T16:07:23 JST, temp=49.4'C
2024-09-04T16:07:26 JST, temp=48.9'C
2024-09-04T16:07:29 JST, temp=49.4'C
2024-09-04T16:07:32 JST, temp=48.3'C
2024-09-04T16:07:35 JST, temp=48.3'C
2024-09-04T16:07:38 JST, temp=48.3'C
2024-09-04T16:19:55 JST, temp=47.2'C
2024-09-04T16:19:58 JST, temp=47.2'C
2024-09-04T16:20:01 JST, temp=47.8'C
2024-09-04T16:20:04 JST, temp=48.3'C
2024-09-04T16:28:07 JST, temp=48.3'C
2024-09-04T16:28:10 JST, temp=47.8'C
2024-09-05T10:51:23 JST, temp=39.7'C
2024-09-05T10:51:26 JST, temp=40.8'C
2024-09-05T10:51:29 JST, temp=40.8'C
2024-09-05T10:51:32 JST, temp=40.8'C
2024-09-05T10:51:35 JST, temp=40.8'C
2024-09-05T10:51:38 JST, temp=40.8'C
2024-09-05T10:51:41 JST, temp=40.8'C
2024-09-05T10:51:44 JST, temp=40.2'C
2024-09-05T10:51:47 JST, temp=40.8'C
2024-09-05T10:51:50 JST, temp=40.8'C
2024-09-05T10:51:53 JST, temp=40.8'C
2024-09-05T10:51:56 JST, temp=40.8'C
2024-09-05T10:51:59 JST, temp=40.8'C
2024-09-05T10:52:02 JST, temp=41.3'C
2024-09-05T10:52:05 JST, temp=41.3'C
2024-09-05T10:52:08 JST, temp=40.8'C
2024-09-05T10:52:11 JST, temp=40.8'C
2024-09-05T10:52:14 JST, temp=40.8'C
2024-09-05T10:52:17 JST, temp=40.8'C
2024-09-05T10:52:20 JST, temp=40.8'C
2024-09-05T10:52:23 JST, temp=40.8'C
2024-09-05T10:52:26 JST, temp=40.8'C
2024-09-05T10:52:29 JST, temp=40.8'C
2024-09-05T10:52:32 JST, temp=40.8'C
2024-09-05T13:57:17 JST, temp=48.9'C
2024-09-05T13:57:20 JST, temp=49.4'C
2024-09-05T13:57:23 JST, temp=48.9'C
2024-09-05T13:57:26 JST, temp=48.9'C
2024-09-05T14:02:08 JST, temp=46.2'C
2024-09-05T14:02:11 JST, temp=45.6'C
2024-09-05T14:04:05 JST, temp=45.1'C
2024-09-05T14:04:08 JST, temp=45.1'C
2024-09-05T14:04:11 JST, temp=45.1'C
