2021-09-09T23:58:53 JST Fan: 2678.31 rpm
2021-09-09T23:59:13 JST Fan: 2703.21 rpm
2021-09-09T23:59:33 JST Fan: 2698.23 rpm
2021-09-09T23:59:53 JST Fan: 2678.33 rpm
2021-09-10T00:00:13 JST Fan: 2702.74 rpm
2021-09-10T00:00:33 JST Fan: 2687.85 rpm
2021-09-10T00:00:53 JST Fan: 2712.72 rpm
2021-09-10T00:01:14 JST Fan: 2673.42 rpm
2021-09-10T00:01:34 JST Fan: 2702.56 rpm
2021-09-10T00:01:54 JST Fan: 2718.13 rpm
2021-09-10T00:02:14 JST Fan: 2697.4 rpm
2021-09-10T00:02:34 JST Fan: 2713.01 rpm
2021-09-10T00:02:54 JST Fan: 2692.41 rpm
2021-09-10T00:03:14 JST Fan: 2692.33 rpm
2021-09-10T00:03:34 JST Fan: 2687.71 rpm
2021-09-10T00:03:54 JST Fan: 2687.85 rpm
2021-09-10T00:04:14 JST Fan: 2712.33 rpm
2021-09-10T00:04:34 JST Fan: 2728.22 rpm
2021-09-10T00:04:54 JST Fan: 2712.91 rpm
2021-09-10T00:05:15 JST Fan: 2663.08 rpm
2021-09-10T00:05:35 JST Fan: 2752.97 rpm
2021-09-10T00:05:55 JST Fan: 2711.97 rpm
2021-09-10T00:06:15 JST Fan: 2727.46 rpm
2021-09-10T00:06:35 JST Fan: 2672.47 rpm
2021-09-10T00:06:55 JST Fan: 2706.65 rpm
2021-09-10T00:07:15 JST Fan: 2697.76 rpm
2021-09-10T00:07:35 JST Fan: 2696.83 rpm
2021-09-10T00:07:55 JST Fan: 2672.53 rpm
2021-09-10T00:08:15 JST Fan: 2691.79 rpm
2021-09-10T00:08:35 JST Fan: 2667.54 rpm
2021-09-10T00:08:55 JST Fan: 2821.96 rpm
2021-09-10T00:09:16 JST Fan: 3470.28 rpm
2021-09-10T00:09:36 JST Fan: 2696.19 rpm
2021-09-10T00:09:56 JST Fan: 2710.9 rpm
2021-09-10T00:10:16 JST Fan: 2700.33 rpm
2021-09-10T00:10:36 JST Fan: 2704.63 rpm
2021-09-10T00:10:56 JST Fan: 2684.88 rpm
2021-09-10T00:11:16 JST Fan: 2684.58 rpm
2021-09-10T00:11:36 JST Fan: 2689.4 rpm
2021-09-10T00:11:56 JST Fan: 2704.94 rpm
2021-09-10T00:12:16 JST Fan: 2726.01 rpm
2021-09-10T00:12:36 JST Fan: 2685.24 rpm
2021-09-10T00:12:56 JST Fan: 2685.16 rpm
2021-09-10T00:13:17 JST Fan: 2690.86 rpm
2021-09-10T00:13:37 JST Fan: 2690.68 rpm
2021-09-10T00:13:57 JST Fan: 2699.93 rpm
2021-09-10T00:14:17 JST Fan: 2705.81 rpm
2021-09-10T00:14:37 JST Fan: 2711.46 rpm
2021-09-10T00:14:57 JST Fan: 2705.44 rpm
2021-09-10T00:15:17 JST Fan: 2726.03 rpm
2021-09-10T00:15:37 JST Fan: 2726.8 rpm
2021-09-10T00:15:57 JST Fan: 2726.53 rpm
2021-09-10T00:16:17 JST Fan: 2696.21 rpm
2021-09-10T00:16:37 JST Fan: 2686.29 rpm
2021-09-10T00:16:57 JST Fan: 2705.85 rpm
2021-09-10T00:17:18 JST Fan: 2686.39 rpm
2021-09-10T00:17:38 JST Fan: 2685.71 rpm
2021-09-10T00:17:58 JST Fan: 2711.03 rpm
2021-09-10T00:18:18 JST Fan: 2691.53 rpm
2021-09-10T00:18:38 JST Fan: 2686.55 rpm
2021-09-10T00:18:58 JST Fan: 2691.21 rpm
2021-09-10T00:19:18 JST Fan: 2686.55 rpm
2021-09-10T00:19:38 JST Fan: 2716.55 rpm
2021-09-10T00:19:58 JST Fan: 2691.11 rpm
2021-09-10T00:20:18 JST Fan: 2686.77 rpm
2021-09-10T00:20:38 JST Fan: 2686.31 rpm
2021-09-10T00:20:58 JST Fan: 2681.22 rpm
2021-09-10T00:21:19 JST Fan: 2711.35 rpm
2021-09-10T00:21:39 JST Fan: 2696.95 rpm
2021-09-10T00:21:59 JST Fan: 2711.15 rpm
2021-09-10T00:22:19 JST Fan: 2686.11 rpm
2021-09-10T00:22:39 JST Fan: 2701.06 rpm
2021-09-10T00:22:59 JST Fan: 2706.71 rpm
2021-09-10T00:23:19 JST Fan: 2711.56 rpm
2021-09-10T00:23:39 JST Fan: 2701.34 rpm
2021-09-10T00:23:59 JST Fan: 2710.8 rpm
2021-09-10T00:24:19 JST Fan: 2711.05 rpm
2021-09-10T00:24:39 JST Fan: 2711.01 rpm
2021-09-10T00:24:59 JST Fan: 2726.2 rpm
2021-09-10T00:25:20 JST Fan: 2706.56 rpm
2021-09-10T00:25:40 JST Fan: 2711.95 rpm
2021-09-10T00:26:00 JST Fan: 2697.34 rpm
2021-09-10T00:26:20 JST Fan: 2711.82 rpm
2021-09-10T00:26:40 JST Fan: 2686.41 rpm
2021-09-10T00:27:00 JST Fan: 2726.96 rpm
2021-09-10T00:27:20 JST Fan: 2690.86 rpm
2021-09-10T00:27:40 JST Fan: 2685.87 rpm
2021-09-10T00:28:00 JST Fan: 2725.83 rpm
2021-09-10T00:28:20 JST Fan: 2705.2 rpm
2021-09-10T00:28:40 JST Fan: 2695.68 rpm
2021-09-10T00:29:00 JST Fan: 2699.84 rpm
2021-09-10T00:29:21 JST Fan: 2685.32 rpm
2021-09-10T00:29:41 JST Fan: 2710.37 rpm
2021-09-10T00:30:01 JST Fan: 2685.32 rpm
2021-09-10T00:30:21 JST Fan: 2700.59 rpm
2021-09-10T00:30:41 JST Fan: 2700.92 rpm
2021-09-10T00:31:01 JST Fan: 2710.76 rpm
2021-09-10T00:31:21 JST Fan: 2710.44 rpm
2021-09-10T00:31:41 JST Fan: 2725.56 rpm
2021-09-10T00:32:01 JST Fan: 2671.06 rpm
2021-09-10T00:32:21 JST Fan: 2686.15 rpm
2021-09-10T00:32:41 JST Fan: 2711.27 rpm
2021-09-10T00:33:01 JST Fan: 2711.37 rpm
2021-09-10T00:33:22 JST Fan: 2686.83 rpm
2021-09-10T00:33:42 JST Fan: 2727.19 rpm
2021-09-10T00:34:02 JST Fan: 2686.99 rpm
2021-09-10T00:34:22 JST Fan: 2692.25 rpm
2021-09-10T00:34:42 JST Fan: 2712.58 rpm
2021-09-10T00:35:02 JST Fan: 2726.94 rpm
2021-09-10T00:35:22 JST Fan: 2712.25 rpm
2021-09-10T00:35:42 JST Fan: 2672.94 rpm
2021-09-10T00:36:02 JST Fan: 2698.1 rpm
2021-09-10T00:36:22 JST Fan: 2707.54 rpm
2021-09-10T00:36:42 JST Fan: 2693.02 rpm
2021-09-10T00:37:02 JST Fan: 2678.43 rpm
2021-09-10T00:37:23 JST Fan: 2688.11 rpm
2021-09-10T00:37:43 JST Fan: 2698.21 rpm
2021-09-10T00:38:03 JST Fan: 2673.66 rpm
2021-09-10T00:38:23 JST Fan: 2702.64 rpm
2021-09-10T00:38:43 JST Fan: 2713.19 rpm
2021-09-10T00:39:03 JST Fan: 2708.82 rpm
2021-09-10T00:39:23 JST Fan: 2699.18 rpm
2021-09-10T00:39:43 JST Fan: 2674.37 rpm
2021-09-10T00:40:03 JST Fan: 2699.06 rpm
2021-09-10T00:40:23 JST Fan: 2693.62 rpm
2021-09-10T00:40:43 JST Fan: 2719.71 rpm
2021-09-10T00:41:03 JST Fan: 2699.68 rpm
2021-09-10T00:41:24 JST Fan: 2699.66 rpm
2021-09-10T00:41:44 JST Fan: 2713.91 rpm
2021-09-10T00:42:04 JST Fan: 2718.52 rpm
2021-09-10T00:42:24 JST Fan: 2698.47 rpm
2021-09-10T00:42:44 JST Fan: 2678.41 rpm
2021-09-10T00:43:04 JST Fan: 2688.79 rpm
2021-09-10T00:43:24 JST Fan: 2698.63 rpm
2021-09-10T00:43:44 JST Fan: 2693.48 rpm
2021-09-10T00:44:04 JST Fan: 2709.09 rpm
2021-09-10T00:44:24 JST Fan: 2718.44 rpm
2021-09-10T00:44:44 JST Fan: 2688.71 rpm
2021-09-10T00:45:04 JST Fan: 2699.08 rpm
2021-09-10T00:45:25 JST Fan: 2688.55 rpm
2021-09-10T00:45:45 JST Fan: 2719.77 rpm
2021-09-10T00:46:05 JST Fan: 2703.27 rpm
2021-09-10T00:46:25 JST Fan: 2729.94 rpm
2021-09-10T00:46:45 JST Fan: 2713.87 rpm
2021-09-10T00:47:05 JST Fan: 2664.73 rpm
2021-09-10T00:47:25 JST Fan: 2704.39 rpm
2021-09-10T00:47:45 JST Fan: 2714.01 rpm
2021-09-10T00:48:05 JST Fan: 2703.49 rpm
2021-09-10T00:48:25 JST Fan: 2714.01 rpm
2021-09-10T00:48:45 JST Fan: 2704.1 rpm
2021-09-10T00:49:05 JST Fan: 2730.42 rpm
2021-09-10T00:49:26 JST Fan: 2694.61 rpm
2021-09-10T00:49:46 JST Fan: 2689.08 rpm
2021-09-10T00:50:06 JST Fan: 2699.6 rpm
2021-09-10T00:50:26 JST Fan: 2679.95 rpm
2021-09-10T00:50:46 JST Fan: 2699.12 rpm
2021-09-10T00:51:06 JST Fan: 2729.8 rpm
2021-09-10T00:51:26 JST Fan: 2714.73 rpm
2021-09-10T00:51:46 JST Fan: 2710.35 rpm
2021-09-10T00:52:06 JST Fan: 2740.16 rpm
2021-09-10T00:52:26 JST Fan: 2700.07 rpm
2021-09-10T00:52:46 JST Fan: 2670.68 rpm
2021-09-10T00:53:06 JST Fan: 2704.92 rpm
2021-09-10T00:53:26 JST Fan: 2730.48 rpm
2021-09-10T00:53:47 JST Fan: 2675.92 rpm
2021-09-10T00:54:07 JST Fan: 2699.12 rpm
2021-09-10T00:54:27 JST Fan: 2724.84 rpm
2021-09-10T00:54:47 JST Fan: 2710.25 rpm
2021-09-10T00:55:07 JST Fan: 2700.31 rpm
2021-09-10T01:28:24 JST Fan: 0 rpm
2021-09-10T01:28:44 JST Fan: 0 rpm
2021-09-10T01:29:05 JST Fan: 0 rpm
2021-09-10T01:29:25 JST Fan: 0 rpm
2021-09-10T01:29:45 JST Fan: 0 rpm
2021-09-10T01:30:05 JST Fan: 0 rpm
2021-09-10T01:30:25 JST Fan: 0 rpm
2021-09-10T02:19:20 JST Fan: 0 rpm
2021-09-10T02:19:40 JST Fan: 0 rpm
2021-09-10T03:48:05 JST Fan: 0 rpm
2021-09-10T03:48:25 JST Fan: 0 rpm
2021-09-10T03:48:45 JST Fan: 0 rpm
2021-09-10T05:49:03 JST Fan: 0 rpm
2021-09-10T05:49:23 JST Fan: 0 rpm
2021-09-10T05:49:43 JST Fan: 0 rpm
2021-09-10T07:50:01 JST Fan: 0 rpm
2021-09-10T07:50:21 JST Fan: 0 rpm
2021-09-10T09:50:40 JST Fan: 0 rpm
2021-09-10T09:51:01 JST Fan: 0 rpm
2021-09-10T09:51:21 JST Fan: 0 rpm
2021-09-10T10:31:06 JST Fan: 0 rpm
2021-09-10T10:31:26 JST Fan: 0 rpm
2021-09-10T10:31:46 JST Fan: 0 rpm
2021-09-10T10:32:06 JST Fan: 0 rpm
2021-09-10T10:32:26 JST Fan: 0 rpm
2021-09-10T10:32:46 JST Fan: 0 rpm
2021-09-10T10:33:06 JST Fan: 0 rpm
2021-09-10T10:33:26 JST Fan: 0 rpm
2021-09-10T10:33:46 JST Fan: 0 rpm
2021-09-10T10:34:06 JST Fan: 0 rpm
2021-09-10T10:34:26 JST Fan: 0 rpm
2021-09-10T10:34:46 JST Fan: 2774.29 rpm
2021-09-10T10:35:06 JST Fan: 3258.98 rpm
2021-09-10T10:35:27 JST Fan: 3558.37 rpm
2021-09-10T10:35:47 JST Fan: 3815.74 rpm
2021-09-10T10:36:07 JST Fan: 4045.49 rpm
2021-09-10T10:36:27 JST Fan: 4254.82 rpm
2021-09-10T10:36:47 JST Fan: 4407.5 rpm
2021-09-10T10:37:07 JST Fan: 4528.64 rpm
2021-09-10T10:37:27 JST Fan: 3079.63 rpm
2021-09-10T10:37:47 JST Fan: 2689.02 rpm
2021-09-10T10:38:07 JST Fan: 2709.76 rpm
2021-09-10T10:38:27 JST Fan: 2689.16 rpm
2021-09-10T10:38:47 JST Fan: 2674.45 rpm
2021-09-10T10:39:07 JST Fan: 2675.11 rpm
2021-09-10T10:39:27 JST Fan: 2694.91 rpm
2021-09-10T10:39:48 JST Fan: 2714.93 rpm
2021-09-10T10:40:08 JST Fan: 2710.19 rpm
2021-09-10T10:40:28 JST Fan: 2694.65 rpm
2021-09-10T10:40:48 JST Fan: 2690.38 rpm
2021-09-10T10:41:08 JST Fan: 2715.1 rpm
2021-09-10T10:41:28 JST Fan: 2734.4 rpm
2021-09-10T10:42:05 JST Fan: 2715.1 rpm
2021-09-10T10:42:25 JST Fan: 2684.98 rpm
2021-09-10T10:42:46 JST Fan: 2730.54 rpm
2021-09-10T10:43:06 JST Fan: 2700.11 rpm
2021-09-10T10:43:26 JST Fan: 2685.26 rpm
2021-09-10T10:43:46 JST Fan: 2680.11 rpm
2021-09-10T10:44:06 JST Fan: 2676.26 rpm
2021-09-10T10:44:26 JST Fan: 2690.02 rpm
2021-09-10T10:44:46 JST Fan: 2714.79 rpm
2021-09-10T10:45:06 JST Fan: 2690.08 rpm
2021-09-10T10:45:26 JST Fan: 2690.6 rpm
2021-09-10T10:45:46 JST Fan: 2689.92 rpm
2021-09-10T10:46:06 JST Fan: 2690.02 rpm
2021-09-10T10:46:26 JST Fan: 2689.54 rpm
2021-09-10T10:46:47 JST Fan: 2674.85 rpm
2021-09-10T10:47:07 JST Fan: 2674.75 rpm
2021-09-10T10:47:27 JST Fan: 2689.8 rpm
2021-09-10T10:47:47 JST Fan: 2729.69 rpm
2021-09-10T10:48:07 JST Fan: 2699.1 rpm
2021-09-10T10:48:27 JST Fan: 2689.14 rpm
2021-09-10T10:48:47 JST Fan: 2689.22 rpm
2021-09-10T10:49:07 JST Fan: 2713.79 rpm
2021-09-10T10:49:27 JST Fan: 2693.5 rpm
2021-09-10T10:49:47 JST Fan: 2713.72 rpm
2021-09-10T10:50:07 JST Fan: 2674.19 rpm
2021-09-10T10:50:27 JST Fan: 2714.26 rpm
2021-09-10T10:50:48 JST Fan: 2713.75 rpm
2021-09-10T10:51:08 JST Fan: 2688.43 rpm
2021-09-10T10:51:28 JST Fan: 2704.08 rpm
2021-09-10T10:51:48 JST Fan: 2688.71 rpm
2021-09-10T10:52:08 JST Fan: 2688.63 rpm
2021-09-10T10:52:28 JST Fan: 2673.64 rpm
2021-09-10T10:52:48 JST Fan: 2678.23 rpm
2021-09-10T10:53:08 JST Fan: 2707.54 rpm
2021-09-10T10:53:28 JST Fan: 2713.01 rpm
2021-09-10T10:53:48 JST Fan: 2713.4 rpm
2021-09-10T10:54:08 JST Fan: 2703.45 rpm
2021-09-10T10:54:28 JST Fan: 2688.29 rpm
2021-09-10T10:54:49 JST Fan: 2727.46 rpm
2021-09-10T10:55:09 JST Fan: 2712.54 rpm
2021-09-10T10:55:29 JST Fan: 2702.72 rpm
2021-09-10T10:55:49 JST Fan: 2687.31 rpm
2021-09-10T10:56:09 JST Fan: 2727.95 rpm
2021-09-10T10:56:29 JST Fan: 2692.6 rpm
2021-09-10T10:56:49 JST Fan: 2687.57 rpm
2021-09-10T10:57:09 JST Fan: 2711.76 rpm
2021-09-10T10:57:29 JST Fan: 2673.52 rpm
2021-09-10T10:57:49 JST Fan: 2711.52 rpm
2021-09-10T10:58:09 JST Fan: 2707.21 rpm
2021-09-10T10:58:29 JST Fan: 2702.4 rpm
2021-09-10T10:58:50 JST Fan: 2698.12 rpm
2021-09-10T10:59:10 JST Fan: 2707.72 rpm
2021-09-10T10:59:30 JST Fan: 2712.66 rpm
2021-09-10T10:59:50 JST Fan: 2697.64 rpm
2021-09-10T11:00:10 JST Fan: 2711.95 rpm
2021-09-10T11:00:30 JST Fan: 2687.67 rpm
2021-09-10T11:00:50 JST Fan: 2707.15 rpm
2021-09-10T11:01:10 JST Fan: 2686.79 rpm
2021-09-10T11:01:30 JST Fan: 2702.3 rpm
2021-09-10T11:01:50 JST Fan: 2695.42 rpm
2021-09-10T11:02:10 JST Fan: 2725.83 rpm
2021-09-10T11:02:30 JST Fan: 2685.61 rpm
2021-09-10T11:02:51 JST Fan: 2686.43 rpm
2021-09-10T11:03:11 JST Fan: 2706.3 rpm
2021-09-10T11:03:31 JST Fan: 2741.08 rpm
2021-09-10T11:03:51 JST Fan: 2690.74 rpm
2021-09-10T11:04:11 JST Fan: 2686.61 rpm
2021-09-10T11:04:31 JST Fan: 2686.33 rpm
2021-09-10T11:04:51 JST Fan: 2701.28 rpm
2021-09-10T11:05:11 JST Fan: 2711.01 rpm
2021-09-10T11:05:31 JST Fan: 2820.34 rpm
2021-09-10T11:05:51 JST Fan: 3012.85 rpm
2021-09-10T11:06:11 JST Fan: 3259.84 rpm
2021-09-10T11:06:31 JST Fan: 3259.54 rpm
2021-09-10T11:06:51 JST Fan: 2765.59 rpm
2021-09-10T11:07:12 JST Fan: 2808.16 rpm
2021-09-10T11:07:32 JST Fan: 2708.54 rpm
2021-09-10T11:07:52 JST Fan: 2708.23 rpm
2021-09-10T11:08:12 JST Fan: 2708.33 rpm
2021-09-10T11:08:32 JST Fan: 2708.64 rpm
2021-09-10T11:08:52 JST Fan: 2708.23 rpm
2021-09-10T11:09:12 JST Fan: 2723.68 rpm
2021-09-10T11:09:32 JST Fan: 2698.57 rpm
2021-09-10T11:09:52 JST Fan: 2807.3 rpm
2021-09-10T11:10:12 JST Fan: 2728 rpm
2021-09-10T11:10:32 JST Fan: 2707.72 rpm
2021-09-10T11:10:52 JST Fan: 2693.06 rpm
2021-09-10T11:11:13 JST Fan: 3009.2 rpm
2021-09-10T11:11:33 JST Fan: 2728.06 rpm
2021-09-10T11:11:53 JST Fan: 2697.01 rpm
2021-09-10T11:12:13 JST Fan: 2696.37 rpm
2021-09-10T11:12:33 JST Fan: 2716.86 rpm
2021-09-10T11:12:53 JST Fan: 2677.24 rpm
2021-09-10T11:13:13 JST Fan: 2752.97 rpm
2021-09-10T11:13:33 JST Fan: 2707.19 rpm
2021-09-10T11:13:53 JST Fan: 2686.31 rpm
2021-09-10T11:14:13 JST Fan: 2989.11 rpm
2021-09-10T11:14:33 JST Fan: 3007.12 rpm
2021-09-10T11:14:54 JST Fan: 2689.8 rpm
2021-09-10T11:15:14 JST Fan: 2720.12 rpm
2021-09-10T11:15:34 JST Fan: 2736.33 rpm
2021-09-10T11:15:54 JST Fan: 2736.37 rpm
2021-09-10T11:16:14 JST Fan: 2705.81 rpm
2021-09-10T11:16:34 JST Fan: 2701.02 rpm
2021-09-10T11:16:54 JST Fan: 2701.49 rpm
2021-09-10T11:17:14 JST Fan: 2721.05 rpm
2021-09-10T11:17:34 JST Fan: 2705.97 rpm
2021-09-10T11:17:54 JST Fan: 2696.71 rpm
2021-09-10T11:18:14 JST Fan: 2666.11 rpm
2021-09-10T11:18:34 JST Fan: 2736.89 rpm
2021-09-10T11:18:54 JST Fan: 2720.99 rpm
2021-09-10T11:19:15 JST Fan: 2778.98 rpm
2021-09-10T11:19:35 JST Fan: 2970.25 rpm
2021-09-10T11:19:55 JST Fan: 2987.7 rpm
2021-09-10T11:20:15 JST Fan: 3382.73 rpm
2021-09-10T11:20:35 JST Fan: 3940.15 rpm
2021-09-10T11:20:55 JST Fan: 4415.55 rpm
2021-09-10T11:21:15 JST Fan: 4581.84 rpm
2021-09-10T11:21:35 JST Fan: 5163.66 rpm
2021-09-10T11:21:55 JST Fan: 5558.39 rpm
2021-09-10T11:22:15 JST Fan: 6065.92 rpm
2021-09-10T11:22:35 JST Fan: 6385.7 rpm
2021-09-10T11:22:55 JST Fan: 6356.38 rpm
2021-09-10T11:23:16 JST Fan: 6436.5 rpm
2021-09-10T11:23:36 JST Fan: 5963.92 rpm
2021-09-10T11:23:56 JST Fan: 5004.94 rpm
2021-09-10T11:24:16 JST Fan: 3991.84 rpm
2021-09-10T11:24:36 JST Fan: 2679.73 rpm
2021-09-10T11:24:56 JST Fan: 2695.8 rpm
2021-09-10T11:25:16 JST Fan: 2681.14 rpm
2021-09-10T11:25:36 JST Fan: 2706.77 rpm
2021-09-10T11:25:56 JST Fan: 2657.42 rpm
2021-09-10T11:26:16 JST Fan: 2722.34 rpm
2021-09-10T11:26:36 JST Fan: 2707.46 rpm
2021-09-10T11:26:56 JST Fan: 2706.6 rpm
2021-09-10T11:27:16 JST Fan: 2707.76 rpm
2021-09-10T11:27:37 JST Fan: 2697.98 rpm
2021-09-10T11:27:57 JST Fan: 2682.72 rpm
2021-09-10T11:28:17 JST Fan: 2697.32 rpm
2021-09-10T11:28:37 JST Fan: 2707.07 rpm
2021-09-10T11:28:57 JST Fan: 2708.05 rpm
2021-09-10T11:29:17 JST Fan: 2682.64 rpm
2021-09-10T11:29:37 JST Fan: 2708.11 rpm
2021-09-10T11:29:57 JST Fan: 2698.41 rpm
2021-09-10T11:30:17 JST Fan: 2683 rpm
2021-09-10T11:30:37 JST Fan: 2688.17 rpm
2021-09-10T11:30:57 JST Fan: 2708.13 rpm
2021-09-10T11:31:17 JST Fan: 2723.52 rpm
2021-09-10T11:31:38 JST Fan: 2708.4 rpm
2021-09-10T11:31:58 JST Fan: 2698.93 rpm
2021-09-10T11:32:18 JST Fan: 2723.64 rpm
2021-09-10T11:32:38 JST Fan: 2725.06 rpm
2021-09-10T11:32:58 JST Fan: 2709.01 rpm
2021-09-10T11:33:18 JST Fan: 2693.28 rpm
2021-09-10T11:33:38 JST Fan: 3085.92 rpm
2021-09-10T11:33:58 JST Fan: 2698.63 rpm
2021-09-10T11:34:18 JST Fan: 2708.31 rpm
2021-09-10T11:34:38 JST Fan: 2707.66 rpm
2021-09-10T11:34:58 JST Fan: 2693.34 rpm
2021-09-10T11:35:18 JST Fan: 2723.64 rpm
2021-09-10T11:35:39 JST Fan: 2689.2 rpm
2021-09-10T11:35:59 JST Fan: 2668.98 rpm
2021-09-10T11:36:19 JST Fan: 2684.46 rpm
2021-09-10T11:36:39 JST Fan: 2684.54 rpm
2021-09-10T11:36:59 JST Fan: 2680.53 rpm
2021-09-10T11:37:19 JST Fan: 2704.98 rpm
2021-09-10T11:37:39 JST Fan: 2670.7 rpm
2021-09-10T11:37:59 JST Fan: 2705.67 rpm
2021-09-10T11:38:19 JST Fan: 2680.87 rpm
2021-09-10T11:38:39 JST Fan: 2686.15 rpm
2021-09-10T11:38:59 JST Fan: 2711.11 rpm
2021-09-10T11:39:19 JST Fan: 2982.77 rpm
2021-09-10T11:39:40 JST Fan: 3661.36 rpm
2021-09-10T11:40:00 JST Fan: 3216.58 rpm
2021-09-10T11:40:20 JST Fan: 2708.68 rpm
2021-09-10T11:40:40 JST Fan: 2703.8 rpm
2021-09-10T11:41:00 JST Fan: 2708.31 rpm
2021-09-10T11:41:20 JST Fan: 2709.13 rpm
2021-09-10T11:41:40 JST Fan: 2703.92 rpm
2021-09-10T11:42:00 JST Fan: 2698.73 rpm
2021-09-10T11:42:20 JST Fan: 2709.07 rpm
2021-09-10T11:42:40 JST Fan: 2683.78 rpm
2021-09-10T11:43:00 JST Fan: 2679.25 rpm
2021-09-10T11:43:20 JST Fan: 2704.39 rpm
2021-09-10T11:43:40 JST Fan: 2684.68 rpm
2021-09-10T11:44:01 JST Fan: 2709.39 rpm
2021-09-10T11:44:21 JST Fan: 2709.35 rpm
2021-09-10T11:44:41 JST Fan: 2685.63 rpm
2021-09-10T11:45:01 JST Fan: 2704.88 rpm
2021-09-10T11:45:21 JST Fan: 2670.56 rpm
2021-09-10T11:45:41 JST Fan: 2699.72 rpm
2021-09-10T11:46:01 JST Fan: 2704.65 rpm
2021-09-10T11:46:21 JST Fan: 2689.82 rpm
2021-09-10T11:46:41 JST Fan: 2685.38 rpm
2021-09-10T11:47:01 JST Fan: 2705.3 rpm
2021-09-10T11:47:21 JST Fan: 2684.8 rpm
2021-09-10T11:47:42 JST Fan: 2705.89 rpm
2021-09-10T11:48:02 JST Fan: 2724.57 rpm
2021-09-10T11:48:22 JST Fan: 2724.38 rpm
2021-09-10T11:48:42 JST Fan: 2704.96 rpm
2021-09-10T11:49:02 JST Fan: 2684.86 rpm
2021-09-10T11:49:22 JST Fan: 2694.87 rpm
2021-09-10T11:49:42 JST Fan: 2725.23 rpm
2021-09-10T11:50:02 JST Fan: 2709.39 rpm
2021-09-10T11:50:22 JST Fan: 2730.06 rpm
2021-09-10T11:50:42 JST Fan: 2709.66 rpm
2021-09-10T11:51:02 JST Fan: 2685.18 rpm
2021-09-10T11:51:22 JST Fan: 2710.8 rpm
2021-09-10T11:51:42 JST Fan: 2715.03 rpm
2021-09-10T11:52:03 JST Fan: 2709.42 rpm
2021-09-10T11:52:23 JST Fan: 2684.16 rpm
2021-09-10T11:52:43 JST Fan: 2695.14 rpm
2021-09-10T11:53:03 JST Fan: 2705.2 rpm
